order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
1347119348,27887177,30-03-2024 19:08,30-03-2024 19:26,30-03-2024 19:28,On Time,3863.07,UPI,1357,5425036026
9227592456,25205508,06-09-2024 08:39,06-09-2024 08:59,06-09-2024 09:02,On Time,1903.6,Cash,42775,7208503902
5912812210,43213736,07-07-2023 09:58,07-07-2023 10:12,07-07-2023 10:09,On Time,973.53,UPI,4305,8503127775
302153759,32546896,18-05-2024 15:31,18-05-2024 15:47,18-05-2024 15:55,Slightly Delayed,799.19,Card,30097,3400008601
1821209598,13478052,12-09-2024 06:53,12-09-2024 07:07,12-09-2024 07:21,Slightly Delayed,1980.34,Wallet,29636,8117525869
3685588633,4472130,21-09-2023 04:08,21-09-2023 04:18,21-09-2023 04:19,On Time,3136.85,Cash,29359,2370806788
8975548756,25784692,23-07-2023 08:18,23-07-2023 08:28,23-07-2023 08:47,Significantly Delayed,992.57,Wallet,74370,5863158708
9461507760,61520503,26-08-2023 08:44,26-08-2023 09:03,26-08-2023 09:08,On Time,2740.13,Card,47765,2090264157
4458129554,31388306,05-01-2024 12:19,05-01-2024 12:38,05-01-2024 12:35,On Time,2950.16,Wallet,10210,8378156183
303581511,78489157,12-12-2023 16:12,12-12-2023 16:22,12-12-2023 16:22,On Time,5083.42,Cash,77183,7972001962
3824184448,19631656,13-05-2024 05:03,13-05-2024 05:14,13-05-2024 05:28,Slightly Delayed,2262.57,Card,5990,1857245302
3485238285,31438087,17-10-2024 06:48,17-10-2024 06:59,17-10-2024 06:58,On Time,4443.93,Cash,44373,2555643053
3286347143,8620872,01-08-2024 21:06,01-08-2024 21:26,01-08-2024 21:41,Slightly Delayed,1294.14,Wallet,44731,8787711266
8337272398,3924894,01-02-2023 22:48,01-02-2023 22:59,01-02-2023 22:59,On Time,914.85,Wallet,94900,2869376006
2858112246,19289326,10-02-2024 03:56,10-02-2024 04:11,10-02-2024 04:08,On Time,4016.98,UPI,41057,7302368061
2387730369,1857382,17-10-2023 23:05,17-10-2023 23:24,17-10-2023 23:44,Significantly Delayed,2457.09,UPI,68525,6546517539
9559629796,90354382,26-03-2023 02:32,26-03-2023 02:47,26-03-2023 03:07,Significantly Delayed,4472.33,Card,2144,8664032060
9312547880,58703563,25-12-2023 03:44,25-12-2023 04:02,25-12-2023 04:19,Significantly Delayed,54.03,Cash,31607,2680757457
8010999983,93207287,11-02-2023 06:18,11-02-2023 06:31,11-02-2023 06:48,Significantly Delayed,2106.09,Cash,73485,4707355650
1073503889,92850952,23-06-2024 19:30,23-06-2024 19:46,23-06-2024 19:42,On Time,1988.31,Cash,2256,6051594036
5855316604,79860937,29-03-2023 10:25,29-03-2023 10:44,29-03-2023 10:56,Slightly Delayed,758.11,UPI,31858,9018066248
6306594422,71553056,11-03-2024 11:41,11-03-2024 11:54,11-03-2024 11:54,On Time,3418.4,Wallet,1274,7929789877
9836574965,4022117,13-04-2024 04:20,13-04-2024 04:31,13-04-2024 04:33,On Time,2452.04,Wallet,98616,4685944018
3932846155,21039519,18-03-2023 13:43,18-03-2023 13:53,18-03-2023 13:54,On Time,1710.59,Cash,28058,5284440843
9696742411,87809035,22-06-2023 00:40,22-06-2023 00:55,22-06-2023 00:58,On Time,2989.41,Card,898,7326765842
1296548964,29866900,04-12-2023 05:24,04-12-2023 05:43,04-12-2023 05:52,Slightly Delayed,3874.01,Card,76886,2124564378
7032274699,48915766,17-12-2024 12:48,17-12-2024 13:00,17-12-2024 13:03,On Time,764.2,Wallet,18003,2258693677
5515436816,33054444,07-03-2024 13:29,07-03-2024 13:48,07-03-2024 13:43,On Time,5092.88,Card,65890,1820356396
3830058798,67810585,09-08-2024 11:07,09-08-2024 11:25,09-08-2024 11:36,Slightly Delayed,3709,Wallet,83458,390135464
1456170375,24538151,02-04-2024 10:20,02-04-2024 10:31,02-04-2024 10:34,On Time,884.4,UPI,22811,6046135956
2322568576,66962684,12-02-2023 16:23,12-02-2023 16:37,12-02-2023 16:33,On Time,3841.04,UPI,73409,3405250526
6468036993,89030981,13-05-2023 12:51,13-05-2023 13:05,13-05-2023 13:04,On Time,505.4,Card,16057,6740691640
9466422548,99482703,05-06-2024 19:39,05-06-2024 19:58,05-06-2024 20:00,On Time,4233.33,Cash,7536,6715736884
8592832486,59041797,06-08-2023 22:40,06-08-2023 22:52,06-08-2023 22:56,On Time,1899.85,UPI,71620,4735026491
9081698525,50042739,28-04-2024 22:13,28-04-2024 22:23,28-04-2024 22:34,Slightly Delayed,1172.33,Cash,75369,8320576597
6303795827,41775616,25-07-2024 04:51,25-07-2024 05:05,25-07-2024 05:01,On Time,1744.8,Card,63596,7158458186
7545946295,73287301,06-10-2024 18:48,06-10-2024 18:59,06-10-2024 18:55,On Time,2379.79,UPI,12639,4700784546
7811846771,4210216,28-02-2023 13:53,28-02-2023 14:09,28-02-2023 14:10,On Time,1487.78,Wallet,46020,7105508678
9413793735,1938805,16-10-2023 02:01,16-10-2023 02:12,16-10-2023 02:15,On Time,3366.48,Card,14197,2428777887
5829364953,46675012,25-05-2023 19:24,25-05-2023 19:42,25-05-2023 19:39,On Time,4486.19,Cash,89439,7318910144
5676076607,60889041,06-01-2023 06:08,06-01-2023 06:28,06-01-2023 06:31,On Time,1963.45,UPI,67039,3795628835
2586848925,16647941,05-11-2024 11:05,05-11-2024 11:23,05-11-2024 11:38,Slightly Delayed,1545.36,UPI,7983,9042444264
548161237,7247616,20-09-2024 02:08,20-09-2024 02:28,20-09-2024 02:43,Slightly Delayed,3490.26,Wallet,71884,9806020500
7489179388,54024770,06-12-2024 02:16,06-12-2024 02:34,06-12-2024 02:32,On Time,4285.47,Card,92153,4207148634
6569191892,39728126,30-12-2023 21:24,30-12-2023 21:35,30-12-2023 21:33,On Time,39.18,UPI,91646,2093192679
3964876418,29519848,14-12-2024 04:28,14-12-2024 04:45,14-12-2024 05:02,Significantly Delayed,4360.44,UPI,77028,5176482201
7215806560,38626901,16-07-2023 04:39,16-07-2023 04:58,16-07-2023 04:55,On Time,1753.85,Cash,83132,5697683584
5435656870,80674024,12-07-2023 23:21,12-07-2023 23:40,12-07-2023 23:39,On Time,2550.73,Card,39299,610047036
5300066000,98509148,19-08-2024 14:02,19-08-2024 14:12,19-08-2024 14:15,On Time,1460.55,Cash,71699,9901639085
8763832004,17325985,25-06-2024 15:06,25-06-2024 15:24,25-06-2024 15:29,On Time,1088.66,UPI,22696,3526652086
699445219,64718179,19-08-2024 18:17,19-08-2024 18:32,19-08-2024 18:29,On Time,1376.26,Wallet,35005,3986940662
6091640996,74324397,15-02-2023 15:09,15-02-2023 15:19,15-02-2023 15:17,On Time,3792.73,UPI,76877,5842121067
3089539587,1170082,08-03-2024 03:50,08-03-2024 04:06,08-03-2024 04:05,On Time,3387.98,Cash,97528,3121764167
7388204193,93112712,15-07-2023 14:26,15-07-2023 14:37,15-07-2023 14:37,On Time,1939.71,Wallet,21140,5565078097
5227370895,24683269,12-12-2024 04:34,12-12-2024 04:46,12-12-2024 04:47,On Time,1300.96,Cash,83521,4373316293
1159377112,12465920,05-06-2024 08:52,05-06-2024 09:07,05-06-2024 09:05,On Time,897.69,Wallet,7711,6782010101
6222506305,50792702,17-10-2024 16:13,17-10-2024 16:23,17-10-2024 16:28,On Time,3755.05,Card,28360,393378314
1717194993,17876444,17-07-2023 14:50,17-07-2023 15:01,17-07-2023 15:14,Slightly Delayed,1106.82,Cash,9819,3940129234
1615964981,96879346,23-09-2023 20:16,23-09-2023 20:29,23-09-2023 20:41,Slightly Delayed,5492.5,UPI,77182,2292953898
6110224087,41457328,01-08-2023 07:14,01-08-2023 07:32,01-08-2023 07:29,On Time,2244.11,Cash,98164,2146858482
7750686787,79381681,07-08-2024 05:13,07-08-2024 05:24,07-08-2024 05:35,Slightly Delayed,1589.32,Wallet,99278,4401409891
7797019624,8042069,28-12-2024 16:10,28-12-2024 16:21,28-12-2024 16:30,Slightly Delayed,135.77,Cash,9454,8578289067
7496331857,12003807,08-05-2023 04:24,08-05-2023 04:39,08-05-2023 04:35,On Time,2860.22,Wallet,10532,3315184583
3165825067,84346741,05-02-2023 01:52,05-02-2023 02:09,05-02-2023 02:36,Significantly Delayed,1873.53,Card,19853,2852264139
4455115936,56941726,16-07-2023 02:25,16-07-2023 02:43,16-07-2023 02:50,Slightly Delayed,144.41,Wallet,78753,6145619614
391231090,87279781,10-05-2024 21:47,10-05-2024 21:57,10-05-2024 22:02,On Time,2963.62,Wallet,13457,2554596111
2343750701,26015199,16-08-2024 07:48,16-08-2024 07:58,16-08-2024 07:56,On Time,3061.73,UPI,94441,1989172471
176961852,15970871,10-03-2023 12:50,10-03-2023 13:10,10-03-2023 13:05,On Time,2111.25,Wallet,62448,6572733303
7727812773,3533341,22-07-2023 19:26,22-07-2023 19:40,22-07-2023 19:36,On Time,1982.19,Cash,52510,872873840
412290052,5140310,31-07-2023 23:33,31-07-2023 23:45,31-07-2023 23:45,On Time,1424.3,Cash,66437,9067090882
8999301212,6398680,22-04-2023 22:15,22-04-2023 22:34,22-04-2023 22:47,Slightly Delayed,3805.46,Wallet,42892,9387657216
8259587322,6429724,01-10-2023 03:08,01-10-2023 03:18,01-10-2023 03:15,On Time,92.96,Wallet,95669,9248663893
7775238771,45429026,08-10-2024 02:26,08-10-2024 02:43,08-10-2024 02:46,On Time,2113.54,UPI,11499,5395349501
5879295443,79047389,14-06-2024 09:20,14-06-2024 09:35,14-06-2024 09:39,On Time,1218.87,Wallet,99713,5411661745
4827111199,41399381,19-10-2024 08:15,19-10-2024 08:27,19-10-2024 08:37,Slightly Delayed,2396.61,Cash,76776,8519939210
7212366488,3029939,13-03-2023 04:22,13-03-2023 04:32,13-03-2023 04:30,On Time,2845.4,Cash,54030,9142860261
3708929968,20022758,27-08-2023 22:10,27-08-2023 22:28,27-08-2023 22:40,Slightly Delayed,5146.16,UPI,66631,2063614129
7544561139,24470613,03-12-2023 04:57,03-12-2023 05:12,03-12-2023 05:09,On Time,4625.5,UPI,52998,7870662288
3718792682,29108458,21-06-2024 12:30,21-06-2024 12:50,21-06-2024 13:10,Significantly Delayed,4107.15,Card,79030,4113172806
5702414516,63594291,05-01-2024 15:20,05-01-2024 15:38,05-01-2024 15:34,On Time,1610.47,Cash,95713,8690255033
581338357,62174887,13-04-2023 01:24,13-04-2023 01:36,13-04-2023 01:37,On Time,2855.43,Wallet,69563,1142749993
4497695851,83118356,27-07-2024 17:01,27-07-2024 17:15,27-07-2024 17:19,On Time,870.46,UPI,71151,5612046546
6488132304,1746960,22-01-2023 20:11,22-01-2023 20:22,22-01-2023 20:28,Slightly Delayed,2438.18,Card,34303,775702574
8624216212,22722458,23-12-2023 09:23,23-12-2023 09:39,23-12-2023 09:55,Significantly Delayed,1601.76,Card,15425,2867044297
2558308357,92725578,09-03-2023 12:03,09-03-2023 12:19,09-03-2023 12:40,Significantly Delayed,4033.7,UPI,74699,5841330604
5904283619,3674278,30-06-2024 10:30,30-06-2024 10:50,30-06-2024 11:06,Significantly Delayed,1072.97,UPI,53076,2386865310
8139157079,67477596,12-12-2023 00:36,12-12-2023 00:56,12-12-2023 00:56,On Time,2870.39,Card,42795,2222666652
2598590663,80357784,23-06-2023 10:09,23-06-2023 10:26,23-06-2023 10:29,On Time,2435.12,Wallet,8536,5265768065
5617944191,7065716,25-01-2024 02:35,25-01-2024 02:48,25-01-2024 02:47,On Time,3305.04,UPI,85324,2600637440
8280113002,33476409,04-06-2023 05:29,04-06-2023 05:48,04-06-2023 05:55,Slightly Delayed,687.03,UPI,99233,4519103627
6517545071,82810647,01-03-2023 13:35,01-03-2023 13:50,01-03-2023 13:45,On Time,4242.28,UPI,78798,315774517
305598298,96787750,16-11-2023 11:16,16-11-2023 11:30,16-11-2023 11:27,On Time,105.85,Card,18104,5449367559
244897075,37983166,07-02-2023 07:24,07-02-2023 07:40,07-02-2023 07:42,On Time,441.13,UPI,44678,6395307030
3963642714,66587551,16-10-2024 17:14,16-10-2024 17:34,16-10-2024 17:32,On Time,83.04,UPI,27988,6457205855
4346336257,63947408,29-06-2023 22:02,29-06-2023 22:13,29-06-2023 22:12,On Time,938.37,UPI,91943,7085382085
1168382970,97801217,13-04-2024 07:28,13-04-2024 07:46,13-04-2024 07:49,On Time,3593.72,Wallet,17588,4068498449
9705256681,51913023,19-06-2024 14:55,19-06-2024 15:08,19-06-2024 15:20,Slightly Delayed,640.88,Wallet,28356,9204051166
923856635,78977341,26-02-2023 00:57,26-02-2023 01:07,26-02-2023 01:06,On Time,1850.78,Wallet,97605,6788133682
3837161848,99899116,15-01-2023 04:27,15-01-2023 04:37,15-01-2023 04:38,On Time,3143.22,UPI,47810,2562441073
4783063624,87644033,18-11-2024 12:16,18-11-2024 12:36,18-11-2024 12:33,On Time,3421.76,UPI,13224,8907029827
7188058460,49093054,07-02-2023 21:02,07-02-2023 21:12,07-02-2023 21:35,Significantly Delayed,1187.95,UPI,90792,6344544843
1445928076,77005322,12-03-2024 17:11,12-03-2024 17:23,12-03-2024 17:21,On Time,4315.8,UPI,40330,6338214484
4605438498,63248207,12-09-2024 21:00,12-09-2024 21:15,12-09-2024 21:10,On Time,4172.45,Cash,11056,7937970329
6275525916,29151354,13-10-2023 19:08,13-10-2023 19:24,13-10-2023 19:26,On Time,29.85,Card,15154,9845451399
9570896605,31756557,28-02-2024 18:02,28-02-2024 18:12,28-02-2024 18:26,Slightly Delayed,3425.35,UPI,56668,2470272522
7630536613,65318755,19-03-2023 02:37,19-03-2023 02:57,19-03-2023 02:53,On Time,2484.06,Cash,29294,6457947041
9696774669,71217008,03-02-2023 00:30,03-02-2023 00:46,03-02-2023 00:45,On Time,3971.01,Cash,64816,7095316910
839491139,66668970,13-07-2023 09:04,13-07-2023 09:21,13-07-2023 09:25,On Time,2886.17,Cash,76304,6592701423
371853621,12703445,15-12-2023 17:33,15-12-2023 17:46,15-12-2023 17:46,On Time,2619.33,UPI,89007,2873403599
5910132655,84978141,10-07-2024 15:02,10-07-2024 15:17,10-07-2024 15:15,On Time,4623.45,Wallet,92168,966397097
4846803098,75749675,06-02-2024 09:50,06-02-2024 10:08,06-02-2024 10:03,On Time,2027.43,UPI,92807,2410067707
4656172227,84878446,14-10-2024 20:08,14-10-2024 20:18,14-10-2024 20:18,On Time,3690.9,Wallet,77921,478152967
6117548939,61829931,03-01-2024 07:57,03-01-2024 08:09,03-01-2024 08:09,On Time,515.23,Card,76151,6586471664
94628603,4944864,11-04-2024 23:23,11-04-2024 23:41,11-04-2024 23:42,On Time,3194.24,Wallet,4667,4671913683
5875571207,58232776,08-07-2023 23:13,08-07-2023 23:25,08-07-2023 23:39,Slightly Delayed,1804.05,Wallet,22149,19310228
6432369378,63324221,03-01-2023 20:46,03-01-2023 21:04,03-01-2023 21:03,On Time,2071.59,Card,75812,1495799389
5254391957,10976595,28-10-2024 21:38,28-10-2024 21:52,28-10-2024 21:47,On Time,1341.78,Cash,24638,9644867844
2487258002,87594778,07-01-2024 09:26,07-01-2024 09:45,07-01-2024 09:42,On Time,3614.32,Card,56594,4184188240
3371855094,22421992,20-08-2024 15:28,20-08-2024 15:42,20-08-2024 15:46,On Time,1694.26,Card,89213,9383523927
8168697382,44666617,25-03-2024 15:56,25-03-2024 16:15,25-03-2024 16:27,Slightly Delayed,1507.75,Card,15767,5350106531
7061990106,31323465,29-12-2024 07:12,29-12-2024 07:26,29-12-2024 07:34,Slightly Delayed,408.99,Cash,56632,6001221453
3209113334,9342003,04-09-2023 04:03,04-09-2023 04:15,04-09-2023 04:13,On Time,4206.64,Cash,79044,2328343453
8086580621,22910224,12-10-2024 08:42,12-10-2024 08:54,12-10-2024 08:51,On Time,1578.81,Card,12654,8055278504
345362829,1845459,13-05-2023 14:37,13-05-2023 14:54,13-05-2023 15:23,Significantly Delayed,3935.52,UPI,98705,9721811623
8537944393,47097793,30-04-2023 06:37,30-04-2023 06:50,30-04-2023 06:46,On Time,615.25,Card,87236,2315299375
972586608,35112748,12-10-2023 06:18,12-10-2023 06:37,12-10-2023 06:33,On Time,3103.15,UPI,63383,5178428584
2970616103,67155362,21-05-2023 13:58,21-05-2023 14:18,21-05-2023 14:14,On Time,834.16,Cash,99260,2593234274
8330875060,10018812,03-01-2024 00:14,03-01-2024 00:31,03-01-2024 00:34,On Time,641.34,Wallet,70896,9066646151
5673732138,51122340,17-09-2024 17:51,17-09-2024 18:04,17-09-2024 18:30,Significantly Delayed,1659.69,UPI,29393,2153684249
2064444621,21612293,24-11-2023 08:46,24-11-2023 09:00,24-11-2023 09:02,On Time,2295.93,Wallet,56499,7170086870
5351643376,96442622,04-02-2023 09:30,04-02-2023 09:49,04-02-2023 09:49,On Time,1593.98,UPI,12300,5334344248
9126471235,29199242,03-12-2024 17:52,03-12-2024 18:02,03-12-2024 18:02,On Time,2203.65,UPI,26024,4794840040
2584746727,44370613,18-03-2024 04:40,18-03-2024 04:59,18-03-2024 05:01,On Time,2852.51,Cash,78210,3164657755
5775852900,72425987,19-06-2024 14:07,19-06-2024 14:21,19-06-2024 14:23,On Time,2247.88,UPI,3894,5555992612
4763502363,37290102,17-04-2023 17:39,17-04-2023 17:53,17-04-2023 17:59,Slightly Delayed,1389.13,Card,65765,1569217816
2837871096,94110206,15-12-2023 23:48,16-12-2023 00:03,16-12-2023 00:32,Significantly Delayed,1964.61,Cash,61486,7786228033
6542201521,99525344,22-06-2024 00:16,22-06-2024 00:35,22-06-2024 00:45,Slightly Delayed,2482.84,Card,92851,9917055744
2232418668,97955789,06-03-2024 03:54,06-03-2024 04:12,06-03-2024 04:12,On Time,4804.22,Card,55278,1435110893
1044340185,86616005,23-03-2023 04:34,23-03-2023 04:52,23-03-2023 04:48,On Time,2771.83,UPI,63641,2727241710
6407879701,65358930,24-01-2024 01:10,24-01-2024 01:29,24-01-2024 01:40,Slightly Delayed,1295.93,Cash,29191,6964604116
6211172739,94210774,25-05-2024 03:08,25-05-2024 03:22,25-05-2024 03:21,On Time,4523.79,UPI,23583,4880309126
5429900093,15441546,01-08-2024 07:36,01-08-2024 07:54,01-08-2024 08:08,Slightly Delayed,2786.28,Card,44549,8218971367
6430908977,22905380,27-11-2023 22:51,27-11-2023 23:06,27-11-2023 23:18,Slightly Delayed,1880.97,Card,43480,9976850304
3407866016,91722841,04-02-2024 11:02,04-02-2024 11:13,04-02-2024 11:10,On Time,905.38,Card,10369,8701486777
2170040762,76430406,31-10-2023 09:38,31-10-2023 09:56,31-10-2023 09:51,On Time,1138.04,Card,90923,5425571443
9804788791,43863470,21-05-2024 09:45,21-05-2024 09:59,21-05-2024 10:03,On Time,3716.86,Card,48718,4821620586
3434651163,24137341,22-01-2023 16:15,22-01-2023 16:30,22-01-2023 16:38,Slightly Delayed,264.31,Wallet,88091,1699334752
8473424708,45216144,17-08-2023 22:21,17-08-2023 22:34,17-08-2023 22:31,On Time,568.33,UPI,41594,5574519756
188831980,8523660,31-05-2023 12:23,31-05-2023 12:42,31-05-2023 12:52,Slightly Delayed,1677.5,UPI,23456,9431713808
5118645511,88681299,21-11-2023 00:26,21-11-2023 00:39,21-11-2023 00:37,On Time,2205.5,Cash,72259,9598147165
6442384782,6928279,30-12-2024 18:32,30-12-2024 18:42,30-12-2024 18:42,On Time,5065.48,Cash,41408,9324856479
852595083,10642207,09-12-2024 12:53,09-12-2024 13:08,09-12-2024 13:30,Significantly Delayed,343.72,Card,68258,424055248
333425050,10075551,18-06-2023 12:42,18-06-2023 12:59,18-06-2023 13:07,Slightly Delayed,985.06,UPI,72610,8862160419
5789570236,56841572,03-02-2024 07:01,03-02-2024 07:17,03-02-2024 07:27,Slightly Delayed,4040.47,Card,24821,1343766170
2519626719,14491060,20-03-2023 13:14,20-03-2023 13:26,20-03-2023 13:42,Significantly Delayed,3508.99,Cash,1706,6942645702
5418949470,18004949,15-09-2023 19:54,15-09-2023 20:06,15-09-2023 20:03,On Time,1371.24,UPI,10540,5348651049
2351572810,83789168,16-10-2024 16:50,16-10-2024 17:09,16-10-2024 17:08,On Time,1416.54,UPI,69598,3965309087
9845050871,45465753,15-12-2024 04:03,15-12-2024 04:21,15-12-2024 04:18,On Time,3414.32,Cash,83331,8626383429
3097205068,98804287,11-01-2023 05:33,11-01-2023 05:47,11-01-2023 05:49,On Time,4847.21,Cash,23061,2288235777
7951748366,98612906,22-12-2024 10:15,22-12-2024 10:35,22-12-2024 10:42,Slightly Delayed,5133.81,Cash,12411,8623620590
4825135143,26382153,09-01-2024 04:55,09-01-2024 05:07,09-01-2024 05:10,On Time,4169.29,Wallet,98732,2185154148
4276226232,41680830,22-02-2024 21:45,22-02-2024 21:59,22-02-2024 22:02,On Time,4472.87,Wallet,67255,6813002414
8100406157,37649915,12-10-2023 21:06,12-10-2023 21:19,12-10-2023 21:15,On Time,915.2,Cash,89960,9152578047
5252738187,21488575,16-04-2023 11:54,16-04-2023 12:09,16-04-2023 12:04,On Time,2704.56,Wallet,68815,6018059445
8037546673,27676590,09-01-2024 19:22,09-01-2024 19:40,09-01-2024 19:35,On Time,3585.8,Cash,97667,7793340870
6353979326,40674365,02-09-2024 15:36,02-09-2024 15:54,02-09-2024 16:18,Significantly Delayed,2840.64,Card,33863,7707464941
839576552,91071278,04-12-2023 20:31,04-12-2023 20:49,04-12-2023 20:44,On Time,1901.18,Card,15283,3217038685
5232510344,68931193,07-01-2024 11:06,07-01-2024 11:20,07-01-2024 11:21,On Time,2736.56,UPI,84177,7949755843
2472121445,28498758,01-11-2023 15:49,01-11-2023 16:04,01-11-2023 16:08,On Time,3320.67,Wallet,54643,4321585515
8522697820,86849451,19-08-2023 03:06,19-08-2023 03:17,19-08-2023 03:12,On Time,3231.62,Wallet,67799,7535699568
9512861048,12993777,28-09-2023 10:07,28-09-2023 10:23,28-09-2023 10:41,Significantly Delayed,1859.93,UPI,72104,7555467239
1853091200,95996044,21-12-2024 17:29,21-12-2024 17:47,21-12-2024 17:50,On Time,2814.05,Wallet,48165,9433009061
1869110902,24025886,20-02-2024 01:06,20-02-2024 01:22,20-02-2024 01:20,On Time,1236.85,UPI,29411,2056128598
6504632896,16447063,04-05-2024 23:59,05-05-2024 00:17,05-05-2024 00:14,On Time,1195,UPI,5974,3859250107
9171186553,3674278,06-05-2023 22:13,06-05-2023 22:30,06-05-2023 22:50,Significantly Delayed,3937.12,Cash,13189,3512091224
364155124,21074911,26-11-2024 21:06,26-11-2024 21:21,26-11-2024 21:34,Slightly Delayed,1422.87,Card,85088,7509365338
9861153394,64319632,20-10-2023 00:27,20-10-2023 00:38,20-10-2023 01:02,Significantly Delayed,1960.39,UPI,85760,7966864494
9169759675,72648654,15-03-2024 10:48,15-03-2024 11:03,15-03-2024 11:03,On Time,2268.6,Wallet,40105,6370788316
9032190837,19777414,22-11-2024 15:24,22-11-2024 15:35,22-11-2024 15:36,On Time,1113.52,Wallet,77463,9242432548
3317055110,50089864,15-03-2023 03:17,15-03-2023 03:28,15-03-2023 03:32,On Time,1061.76,Wallet,64096,8015458032
8598748794,81276889,06-06-2024 00:30,06-06-2024 00:46,06-06-2024 00:42,On Time,3976.16,Wallet,72945,9839533945
3000871426,68484164,14-12-2023 23:43,14-12-2023 23:54,14-12-2023 23:51,On Time,3550.73,Card,32837,6908637336
9989796319,85647575,25-06-2024 17:20,25-06-2024 17:31,25-06-2024 17:33,On Time,5025.13,Card,94034,3357290647
4812012990,91951005,22-04-2024 07:22,22-04-2024 07:37,22-04-2024 07:37,On Time,4814.68,UPI,89429,4917086715
5956186539,36125588,01-05-2023 01:00,01-05-2023 01:16,01-05-2023 01:17,On Time,33.93,UPI,67369,6703998529
6637544024,60111815,05-07-2023 00:15,05-07-2023 00:27,05-07-2023 00:34,Slightly Delayed,1574.57,Card,29635,6004993861
9578345479,3635267,02-02-2024 20:21,02-02-2024 20:37,02-02-2024 20:40,On Time,2340.78,Card,79012,7639251261
802182940,43336640,12-03-2024 20:27,12-03-2024 20:41,12-03-2024 20:44,On Time,2073.68,Card,91044,3425436935
9135773276,83809243,18-02-2024 11:14,18-02-2024 11:25,18-02-2024 11:37,Slightly Delayed,4668.25,UPI,26288,2594615561
7671831715,15232128,24-05-2024 21:30,24-05-2024 21:44,24-05-2024 21:39,On Time,1847.55,Card,63967,7246879759
8102712362,87976435,12-10-2023 09:29,12-10-2023 09:42,12-10-2023 09:40,On Time,2505.13,Card,53202,7216723098
959789921,87371987,03-12-2023 20:38,03-12-2023 20:48,03-12-2023 20:48,On Time,4149.91,UPI,97768,7155187412
8020444474,70611071,19-07-2023 18:37,19-07-2023 18:49,19-07-2023 18:52,On Time,1988.53,Wallet,56612,6428441650
9717507221,62382732,17-01-2024 09:20,17-01-2024 09:35,17-01-2024 09:35,On Time,1525.21,Wallet,34305,6451296438
4724920893,91067918,25-09-2024 20:11,25-09-2024 20:31,25-09-2024 20:28,On Time,2708.91,Card,23395,6166778429
547795751,41731728,02-04-2024 03:46,02-04-2024 04:03,02-04-2024 04:02,On Time,1730.5,UPI,42178,2694935768
2267031036,86264456,13-06-2023 17:24,13-06-2023 17:34,13-06-2023 17:33,On Time,2830.21,Wallet,46206,2980931093
7622254626,75630474,16-09-2023 14:15,16-09-2023 14:30,16-09-2023 14:32,On Time,3198.04,Cash,31360,3124922301
9903889106,96099699,29-08-2023 04:37,29-08-2023 04:55,29-08-2023 04:58,On Time,3664.22,Cash,31527,8698906823
4829740868,76144534,23-08-2024 23:56,24-08-2024 00:15,24-08-2024 00:11,On Time,1333.23,Card,21723,6436867812
5784442817,60091660,02-03-2023 06:10,02-03-2023 06:20,02-03-2023 06:15,On Time,1695.25,Cash,15532,3430852115
4544925801,89443292,03-01-2023 21:55,03-01-2023 22:08,03-01-2023 22:07,On Time,858.57,Cash,63940,6752417953
5952772007,53127251,20-06-2024 00:42,20-06-2024 00:52,20-06-2024 00:47,On Time,2910.07,Wallet,98545,1216949996
4611856078,82447074,25-10-2024 12:59,25-10-2024 13:12,25-10-2024 13:14,On Time,2954.56,Cash,64990,7928662002
3892421429,10723185,21-06-2024 00:23,21-06-2024 00:41,21-06-2024 00:46,On Time,1214.16,Cash,97465,8324992371
496560199,104290,26-11-2023 08:55,26-11-2023 09:09,26-11-2023 09:13,On Time,3653.11,UPI,78127,2476403739
6482430323,51310792,23-04-2024 05:22,23-04-2024 05:33,23-04-2024 05:45,Slightly Delayed,4018.22,UPI,92220,8898249
5547789312,38433808,23-01-2023 04:23,23-01-2023 04:43,23-01-2023 04:46,On Time,1329.23,UPI,67135,8259899184
1488810871,41721209,14-04-2023 16:07,14-04-2023 16:27,14-04-2023 16:41,Slightly Delayed,3509.58,Card,62972,9714940870
7025245243,47904694,21-05-2024 15:40,21-05-2024 15:55,21-05-2024 15:52,On Time,2903.19,UPI,15931,882249774
9313391685,97711580,16-09-2023 05:14,16-09-2023 05:27,16-09-2023 05:32,On Time,717.57,UPI,99604,9259427819
3044515489,81619077,11-05-2024 22:33,11-05-2024 22:49,11-05-2024 22:44,On Time,2413.84,Card,79844,1836482562
8633855299,93252304,22-09-2024 18:26,22-09-2024 18:36,22-09-2024 18:36,On Time,3816.55,Cash,37792,6195612894
8424939249,86976247,21-05-2023 20:29,21-05-2023 20:44,21-05-2023 20:47,On Time,3720.85,Wallet,6928,257857028
8618917971,16954670,06-05-2023 00:20,06-05-2023 00:36,06-05-2023 00:37,On Time,2159.87,Wallet,61785,9913708081
9573248158,6827939,11-12-2023 10:55,11-12-2023 11:12,11-12-2023 11:17,On Time,3474.15,Cash,24157,9672733104
488480923,88425196,27-08-2024 20:08,27-08-2024 20:21,27-08-2024 20:18,On Time,2498.94,UPI,33287,3036548609
